InspectionID,HiveID,Date,Brood,Bees,Queen,Food,Stressors,Space,Percent_Met,Healthy,Hive_Tag,ApiaryID,Apiary,Station_City
1029,75,06/15/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1030,75,07/19/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1031,75,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1032,75,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1033,75,10/13/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1034,75,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1035,75,02/22/2017,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H11,4,Beesboro,Durham
1036,75,03/20/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H11,4,Beesboro,Durham
1037,75,03/27/2017,1.0,1.0,0.0,0.0,1.0,1.0,67,No,H11,4,Beesboro,Durham
1038,75,04/17/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H11,4,Beesboro,Durham
1039,76,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham
1040,76,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham
1041,76,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham
1042,76,08/16/2016,0.0,0.0,0.0,1.0,0.0,0.0,17,No,H12,4,Beesboro,Durham
1043,76,08/24/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H12,4,Beesboro,Durham
1044,76,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham
1045,76,04/17/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H12,4,Beesboro,Durham
1046,77,03/20/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1047,77,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1048,77,05/10/2016,1.0,1.0,1.0,1.0,0.0,0.0,67,No,H13,4,Beesboro,Durham
1049,77,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1050,77,06/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1051,77,06/16/2016,1.0,1.0,0.0,1.0,0.0,0.0,50,No,H13,4,Beesboro,Durham
1052,77,06/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1053,77,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1054,77,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1055,77,10/13/2016,0.0,0.0,0.0,0.0,1.0,1.0,33,No,H13,4,Beesboro,Durham
1056,77,10/26/2016,0.0,0.0,1.0,0.0,1.0,1.0,50,No,H13,4,Beesboro,Durham
1057,77,10/26/2016,1.0,0.0,1.0,0.0,1.0,1.0,67,No,H13,4,Beesboro,Durham
1058,77,12/07/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H13,4,Beesboro,Durham
1059,77,03/21/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,H13,4,Beesboro,Durham
1060,77,03/27/2017,0.0,0.0,1.0,0.0,1.0,1.0,50,No,H13,4,Beesboro,Durham
1061,77,04/17/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H13,4,Beesboro,Durham
1062,78,03/31/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H14,4,Beesboro,Durham
1063,78,04/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H14,4,Beesboro,Durham
1064,78,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H14,4,Beesboro,Durham
1065,78,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H14,4,Beesboro,Durham
1066,78,06/08/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H14,4,Beesboro,Durham
1067,78,06/16/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H14,4,Beesboro,Durham
1068,78,06/27/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H14,4,Beesboro,Durham
1069,78,08/16/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H14,4,Beesboro,Durham
1070,78,04/11/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H14,4,Beesboro,Durham
1071,79,03/31/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H15,4,Beesboro,Durham
1072,79,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H15,4,Beesboro,Durham
1073,79,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H15,4,Beesboro,Durham
1074,79,03/27/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H15,4,Beesboro,Durham
1075,80,03/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1076,80,03/13/2016,0.0,1.0,0.0,1.0,1.0,0.0,50,No,H17,4,Beesboro,Durham
1077,80,03/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1078,80,03/24/2016,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H17,4,Beesboro,Durham
1079,80,04/11/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H17,4,Beesboro,Durham
1080,80,04/21/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H17,4,Beesboro,Durham
1081,80,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1082,80,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1083,80,06/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1084,80,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1085,80,07/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1086,80,07/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1087,80,07/27/2016,0.0,1.0,0.0,1.0,0.0,0.0,33,No,H17,4,Beesboro,Durham
1088,80,08/02/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H17,4,Beesboro,Durham
1089,80,08/16/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,H17,4,Beesboro,Durham
1090,80,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1091,80,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1092,80,02/23/2017,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H17,4,Beesboro,Durham
1093,80,03/27/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H17,4,Beesboro,Durham
1094,81,03/31/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham
1095,81,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham
1096,81,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham
1097,81,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham
1098,81,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham
1099,81,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H18,4,Beesboro,Durham
1100,82,03/31/2016,1.0,0.0,0.0,1.0,1.0,1.0,67,No,H19,4,Beesboro,Durham
1101,82,04/11/2016,1.0,0.0,1.0,1.0,1.0,1.0,83,No,H19,4,Beesboro,Durham
1102,82,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1103,82,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1104,82,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1105,82,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1106,82,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1107,82,10/13/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1108,82,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H19,4,Beesboro,Durham
1109,82,02/23/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H19,4,Beesboro,Durham
1110,83,03/08/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H21,4,Beesboro,Durham
1111,83,04/21/2016,0.0,1.0,0.0,0.0,0.0,1.0,33,No,H21,4,Beesboro,Durham
1112,83,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H21,4,Beesboro,Durham
1113,83,05/09/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H21,4,Beesboro,Durham
1114,83,05/25/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H21,4,Beesboro,Durham
1115,83,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H21,4,Beesboro,Durham
1116,83,08/24/2016,1.0,1.0,1.0,1.0,0.0,0.0,67,No,H21,4,Beesboro,Durham
1117,83,09/01/2016,0.0,1.0,0.0,1.0,1.0,1.0,67,No,H21,4,Beesboro,Durham
1118,83,10/13/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H21,4,Beesboro,Durham
1119,83,10/26/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H21,4,Beesboro,Durham
1120,84,03/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1121,84,03/31/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1122,84,04/11/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1123,84,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1124,84,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1125,84,07/27/2016,1.0,1.0,1.0,0.0,0.0,1.0,67,No,H22,4,Beesboro,Durham
1126,84,08/02/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H22,4,Beesboro,Durham
1127,84,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1128,84,09/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1129,84,10/13/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1130,84,10/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1131,84,02/23/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1132,84,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H22,4,Beesboro,Durham
1133,85,03/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham
1134,85,03/08/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H23,4,Beesboro,Durham
1135,85,03/13/2016,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H23,4,Beesboro,Durham
1136,85,04/11/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H23,4,Beesboro,Durham
1137,85,04/27/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H23,4,Beesboro,Durham
1138,85,05/10/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H23,4,Beesboro,Durham
1139,85,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham
1140,85,06/16/2016,0.0,1.0,0.0,1.0,0.0,0.0,33,No,H23,4,Beesboro,Durham
1141,85,06/27/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H23,4,Beesboro,Durham
1142,85,08/24/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H23,4,Beesboro,Durham
1143,85,09/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham
1144,85,09/07/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham
1145,85,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H23,4,Beesboro,Durham
1146,86,03/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1147,86,03/31/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1148,86,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1149,86,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1150,86,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1151,86,07/19/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1152,86,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1153,86,08/22/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1154,86,09/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1155,86,10/13/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1156,86,10/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1157,86,02/23/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1158,86,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H24,4,Beesboro,Durham
1159,86,04/10/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H24,4,Beesboro,Durham
1160,87,03/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1161,87,03/31/2016,1.0,0.0,1.0,1.0,1.0,1.0,83,No,H25,4,Beesboro,Durham
1162,87,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1163,87,05/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1164,87,05/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1165,87,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1166,87,08/17/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H25,4,Beesboro,Durham
1167,87,08/24/2016,0.0,1.0,0.0,0.0,1.0,1.0,50,No,H25,4,Beesboro,Durham
1168,87,09/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1169,87,10/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1170,87,02/24/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H25,4,Beesboro,Durham
1171,87,04/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H25,4,Beesboro,Durham
1172,88,03/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H26,4,Beesboro,Durham
1173,88,03/31/2016,1.0,1.0,1.0,1.0,1.0,0.0,83,No,H26,4,Beesboro,Durham
1174,88,04/27/2016,1.0,1.0,1.0,1.0,1.0,0.0,83,No,H26,4,Beesboro,Durham
1175,88,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H26,4,Beesboro,Durham
1176,88,07/19/2016,0.0,1.0,0.0,1.0,1.0,0.0,50,No,H26,4,Beesboro,Durham
1177,88,07/19/2016,0.0,1.0,0.0,1.0,1.0,0.0,50,No,H26,4,Beesboro,Durham
1178,88,07/27/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H26,4,Beesboro,Durham
1179,88,08/02/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H26,4,Beesboro,Durham
1180,88,08/24/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H26,4,Beesboro,Durham
1181,88,04/11/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H26,4,Beesboro,Durham
1182,89,03/08/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H27,4,Beesboro,Durham
1183,89,03/31/2016,1.0,1.0,1.0,1.0,1.0,0.0,83,No,H27,4,Beesboro,Durham
1184,89,04/21/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H27,4,Beesboro,Durham
1185,89,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H27,4,Beesboro,Durham
1186,89,06/16/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H27,4,Beesboro,Durham
1187,90,03/08/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H28,4,Beesboro,Durham
1188,90,04/21/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H28,4,Beesboro,Durham
1189,90,06/16/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H28,4,Beesboro,Durham
1190,90,06/27/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H28,4,Beesboro,Durham
1191,91,03/08/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H29,4,Beesboro,Durham
1192,91,03/31/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H29,4,Beesboro,Durham
1193,91,04/21/2016,0.0,1.0,0.0,0.0,0.0,1.0,33,No,H29,4,Beesboro,Durham
1194,91,04/27/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,H29,4,Beesboro,Durham
1195,91,05/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H29,4,Beesboro,Durham
1196,91,05/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H29,4,Beesboro,Durham
1197,91,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H29,4,Beesboro,Durham
1198,91,07/19/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H29,4,Beesboro,Durham
1199,91,07/19/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H29,4,Beesboro,Durham
1200,91,07/19/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H29,4,Beesboro,Durham
1201,91,03/27/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H29,4,Beesboro,Durham
1202,91,04/11/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H29,4,Beesboro,Durham
1203,92,05/10/2017,0.0,0.5,0.0,1.0,0.0,1.0,42,No,HT201,4,Beesboro,Durham
1204,92,05/25/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT201,4,Beesboro,Durham
1205,92,06/07/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT201,4,Beesboro,Durham
1206,92,06/13/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT201,4,Beesboro,Durham
1207,92,07/06/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,HT201,4,Beesboro,Durham
1208,92,07/12/2017,0.0,1.0,1.0,0.0,1.0,1.0,67,No,HT201,4,Beesboro,Durham
1209,92,07/18/2017,0.0,1.0,0.0,1.0,0.0,0.0,33,No,HT201,4,Beesboro,Durham
1210,92,07/25/2017,0.0,0.0,0.0,0.0,0.0,1.0,17,No,HT201,4,Beesboro,Durham
1211,92,07/27/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT201,4,Beesboro,Durham
1212,92,08/03/2017,0.0,1.0,0.0,0.0,0.0,0.0,17,No,HT201,4,Beesboro,Durham
1213,92,08/22/2017,0.0,0.0,0.0,0.0,1.0,1.0,33,No,HT201,4,Beesboro,Durham
1214,92,08/28/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT201,4,Beesboro,Durham
1215,92,08/30/2017,0.0,1.0,0.0,0.0,1.0,1.0,50,No,HT201,4,Beesboro,Durham
1216,92,09/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,HT201,4,Beesboro,Durham
1217,92,09/11/2017,0.0,0.0,0.0,0.0,1.0,1.0,33,No,HT201,4,Beesboro,Durham
1218,92,09/26/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,HT201,4,Beesboro,Durham
1219,92,10/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,HT201,4,Beesboro,Durham
1220,93,05/25/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT202,4,Beesboro,Durham
1221,93,08/30/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT202,4,Beesboro,Durham
1222,93,09/12/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT202,4,Beesboro,Durham
1223,93,10/02/2017,0.0,1.0,1.0,0.0,0.0,1.0,50,No,HT202,4,Beesboro,Durham
1224,93,10/05/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT202,4,Beesboro,Durham
1225,94,05/10/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1226,94,05/25/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1227,94,06/07/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT203,4,Beesboro,Durham
1228,94,07/06/2017,1.0,1.0,1.0,0.0,1.0,1.0,83,No,HT203,4,Beesboro,Durham
1229,94,07/18/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT203,4,Beesboro,Durham
1230,94,07/27/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT203,4,Beesboro,Durham
1231,94,08/03/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1232,94,08/22/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1233,94,08/30/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT203,4,Beesboro,Durham
1234,94,09/07/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1235,94,09/26/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT203,4,Beesboro,Durham
1236,94,10/04/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1237,94,10/12/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT203,4,Beesboro,Durham
1238,94,10/18/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT203,4,Beesboro,Durham
1239,94,11/02/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT203,4,Beesboro,Durham
1240,95,05/10/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT204,4,Beesboro,Durham
1241,95,05/25/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT204,4,Beesboro,Durham
1242,95,06/07/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT204,4,Beesboro,Durham
1243,95,07/06/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,HT204,4,Beesboro,Durham
1244,95,07/18/2017,0.0,1.0,1.0,1.0,0.0,0.0,50,No,HT204,4,Beesboro,Durham
1245,95,07/25/2017,1.0,1.0,1.0,0.0,1.0,1.0,83,No,HT204,4,Beesboro,Durham
1246,95,08/03/2017,1.0,0.0,1.0,0.0,1.0,0.0,50,No,HT204,4,Beesboro,Durham
1247,95,08/22/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT204,4,Beesboro,Durham
1248,95,08/30/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT204,4,Beesboro,Durham
1249,95,09/07/2017,1.0,0.0,1.0,0.0,1.0,0.0,50,No,HT204,4,Beesboro,Durham
1250,95,09/26/2017,0.0,0.0,1.0,0.0,0.0,0.0,17,No,HT204,4,Beesboro,Durham
1251,95,10/03/2017,0.0,0.0,1.0,0.0,0.0,1.0,33,No,HT204,4,Beesboro,Durham
1252,95,10/11/2017,1.0,0.0,1.0,1.0,0.0,1.0,67,No,HT204,4,Beesboro,Durham
1253,95,10/18/2017,1.0,0.0,1.0,0.0,0.0,1.0,50,No,HT204,4,Beesboro,Durham
1254,95,11/02/2017,0.0,0.0,0.0,0.0,1.0,1.0,33,No,HT204,4,Beesboro,Durham
1255,96,08/23/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,HT205,4,Beesboro,Durham
1256,96,08/30/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT205,4,Beesboro,Durham
1257,96,09/07/2017,1.0,0.0,1.0,1.0,1.0,0.0,67,No,HT205,4,Beesboro,Durham
1258,96,09/12/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT205,4,Beesboro,Durham
1259,96,10/02/2017,0.0,1.0,1.0,0.0,0.0,1.0,50,No,HT205,4,Beesboro,Durham
1260,96,11/02/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT205,4,Beesboro,Durham
1261,97,05/10/2017,0.0,0.5,0.0,0.0,0.0,0.0,8,No,HT206,4,Beesboro,Durham
1262,97,05/25/2017,0.0,0.0,0.0,0.0,0.0,1.0,17,No,HT206,4,Beesboro,Durham
1263,97,06/07/2017,0.0,0.0,0.0,1.0,1.0,0.0,33,No,HT206,4,Beesboro,Durham
1264,97,07/06/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT206,4,Beesboro,Durham
1265,97,07/18/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,HT206,4,Beesboro,Durham
1266,98,06/28/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT207,4,Beesboro,Durham
1267,98,07/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,HT207,4,Beesboro,Durham
1268,99,05/10/2017,0.0,0.0,1.0,1.0,1.0,0.0,50,No,HT208,4,Beesboro,Durham
1269,99,05/25/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT208,4,Beesboro,Durham
1270,99,06/07/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT208,4,Beesboro,Durham
1271,99,07/06/2017,1.0,1.0,1.0,0.0,1.0,1.0,83,No,HT208,4,Beesboro,Durham
1272,99,07/18/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT208,4,Beesboro,Durham
1273,99,07/25/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT208,4,Beesboro,Durham
1274,99,08/03/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT208,4,Beesboro,Durham
1275,99,08/22/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT208,4,Beesboro,Durham
